Population,Treatment,Treatment Name,Replicate,Tag,Date,DOY,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
TL,1,Dry,5,TL 1-5,7/31/17,212,11,11:52:18,1652,1,24.23850423,0.42393184,280.4489985,8.381672585,1.994943145,19.3725454,1.3,2.451956657,0.5,4.413521982,19.98641586,20.34827805,19.6251812,399.9015198,390.9465027,0.087701261,2.807907581,0.349056363,11.17564297,399.4395142,1499.77771,241.8545685,93.31809235,-3.325749397,-0.415304452,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.072611647,0.008381673,293.498278,293.1364159,239.9644282,-0.975732644,2.256971724,24.18578935,21.37788177,20.34827805,2.397703965,0.386780435,0.262028579,2.135675386,0.244821936,26.17096554,0.717359016,18.25251702,383.5324735,0.011535235
TL,1,Dry,5,TL 1-5,7/31/17,212,12,11:52:19,1653,1,24.37091801,0.422607159,279.6412915,8.366076031,1.996904626,19.38341849,1.3,2.451956657,0.5,4.413521982,20.00160217,20.35326195,19.63801956,399.9629822,390.9663086,0.087963402,2.803269148,0.349769026,11.14664459,399.4176636,1499.824463,243.0205841,93.31767273,-3.325749397,-0.415304452,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.072443566,0.008366076,293.5032619,293.1516022,239.9719087,-0.969843453,2.258499179,24.20226644,21.39899729,20.35326195,2.398442098,0.385677457,0.261594553,2.136847545,0.244114897,26.09547452,0.715256751,18.20459268,383.5117769,0.011568423
TL,1,Dry,5,TL 1-5,7/31/17,212,13,11:52:20,1654,1,24.32045366,0.422427462,279.866681,8.365844299,1.997623165,19.38788722,1.3,2.451956657,0.5,4.413521982,20.0146122,20.35691452,19.63865662,400.013855,391.0333557,0.087030411,2.802293062,0.345781267,11.13381481,399.4133301,1499.82251,243.3938141,93.31787872,-3.325749397,-0.415304452,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.072410231,0.008365844,293.5069145,293.1646122,239.9715962,-0.969027302,2.259127209,24.20894302,21.40664996,20.35691452,2.398983183,0.385527788,0.261504044,2.137479139,0.244018959,26.11656499,0.715710506,18.19463157,383.59426,0.01153567
TL,1,Dry,5,TL 1-5,7/31/17,212,14,11:52:25,1658.5,1,23.88653928,0.418479887,280.7956842,8.312809858,2.002053897,19.41138004,1.3,2.451956657,0.5,4.413521982,20.04080963,20.36174583,19.57201767,399.9128723,391.0811157,0.092370868,2.790180445,0.366409987,11.06788349,399.4537048,1499.723022,244.1255798,93.31922913,-3.325749397,-0.415304452,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.072720806,0.00831281,293.5117458,293.1908096,239.9556782,-0.950365798,2.262431385,24.24399994,21.45381949,20.36174583,2.399699049,0.382237059,0.260377488,2.139321561,0.241909842,26.20363679,0.717998576,18.0650897,383.7747449,0.0112439
TL,1,Dry,5,TL 1-5,7/31/17,212,15,11:52:29,1662.5,1,23.36361562,0.417734898,282.8035598,8.288226113,1.999490651,19.38636904,1.3,2.451956657,0.5,4.413521982,20.03251648,20.32652283,19.50666237,399.7647705,391.1063843,0.09005592,2.779875517,0.357420802,11.03298092,399.4595642,1499.874146,244.6501465,93.3218689,-3.325749397,-0.415304452,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.072765879,0.008288226,293.4765228,293.1825165,239.9798579,-0.940153782,2.258913829,24.20562143,21.42574591,20.32652283,2.394484272,0.381615426,0.259423179,2.135061093,0.241511473,26.39175673,0.723086023,18.03195143,383.9599644,0.010972279
CF,1,Dry,6,CF 1-6,7/31/17,212,16,12:03:06,2299.5,1,14.60199594,0.396412194,318.2884835,8.66372376,2.188847128,20.62649646,1.2,2.473913181,0.5,4.453043725,22.91909981,21.54383659,23.21877861,400.5570679,395.1420898,0.087523349,2.683193922,0.29105252,8.922765732,399.4564209,1500.199707,506.4223633,93.30962372,-2.556859016,-0.402192622,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.328803507,0.008663724,294.6938366,296.0690998,240.0319478,-0.917340131,2.439214943,26.14108648,23.45789256,21.54383659,2.580578657,0.364008017,0.250367815,2.330210842,0.230210129,29.69937863,0.805503872,16.39467159,390.7152987,0.006127094
CF,1,Dry,6,CF 1-6,7/31/17,212,17,12:03:06,2300,1,14.70283354,0.396334097,317.93561,8.661702849,2.188731923,20.62551803,1.2,2.473913181,0.5,4.453043725,22.91784477,21.54218292,23.21789551,400.6787415,395.2333374,0.08772479,2.682855606,0.291744173,8.922307014,399.4464417,1500.200684,506.0773926,93.30950928,-2.556859016,-0.402192622,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.328720347,0.008661703,294.6921829,296.0678448,240.032104,-0.91666489,2.439067863,26.13954228,23.45668667,21.54218292,2.580317505,0.363942165,0.25033594,2.329981565,0.230167987,29.66641575,0.804425082,16.39276409,390.775976,0.00616773
CF,1,Dry,6,CF 1-6,7/31/17,212,18,12:03:07,2301,1,14.86572087,0.396122661,317.266788,8.656529207,2.188454098,20.62372271,1.2,2.473913181,0.5,4.453043725,22.91469765,21.53858185,23.21653748,400.7854919,395.2913818,0.08930473,2.682996273,0.297049046,8.924291611,399.4293213,1500.30835,505.6907349,93.30758667,-2.556859016,-0.402192622,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.328577677,0.008656529,294.6885818,296.0646976,240.0493306,-0.914859138,2.438798005,26.13718875,23.45419248,21.53858185,2.579748895,0.36376387,0.250343907,2.329404987,0.230053888,29.60339832,0.802614989,16.39057501,390.7846389,0.006235089
CF,1,Dry,6,CF 1-6,7/31/17,212,19,12:03:07,2301.5,1,14.85579172,0.39597549,317.3496882,8.652283303,2.188095744,20.62063256,1.2,2.473913181,0.5,4.453043725,22.91319656,21.53380013,23.2148819,400.8447571,395.3542175,0.089599997,2.681905746,0.298053116,8.921320915,399.4472656,1500.377441,505.6790161,93.30597687,-2.556859016,-0.402192622,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.328727214,0.008652283,294.6838001,296.0631966,240.0603853,-0.913167568,2.43833358,26.13266225,23.45075651,21.53380013,2.578994029,0.363639757,0.250237836,2.328756193,0.229974463,29.61062267,0.802697111,16.38604408,390.8504848,0.006228153
CF,1,Dry,6,CF 1-6,7/31/17,212,20,12:03:08,2302.5,1,14.87697851,0.396283792,317.2751416,8.652847969,2.186656416,20.61082879,1.2,2.473913181,0.5,4.453043725,22.90985107,21.52347946,23.21166039,400.8109436,395.3140564,0.089104824,2.68159008,0.296461076,8.921931267,399.4458008,1500.508667,505.456604,93.30443573,-2.556859016,-0.402192622,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.328715007,0.008652848,294.6734795,296.0598511,240.0813814,-0.912650673,2.436860665,26.11730778,23.4357177,21.52347946,2.577365418,0.363899746,0.250204249,2.327161168,0.230140841,29.60317806,0.802590084,16.39651986,390.8039006,0.006241767
SG,2,Wet,5,SG 2-5,7/31/17,212,21,12:20:10,3324,1,14.71512845,0.186221096,250.5882687,4.384586439,2.257935561,20.28224497,1.2,2.473913181,0.5,4.453043725,20.3391571,19.91069794,20.4955368,399.0655212,394.1256104,0.07792031,1.393313885,0.303402424,5.425219536,399.4373169,1499.86499,438.3557434,93.30808258,-3.644322395,-0.377558976,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.328644307,0.004384586,293.0606979,293.4891571,239.9783931,0.371547038,2.387943008,25.59202742,24.19871354,19.91069794,2.333667547,0.178746141,0.130007447,2.2036601,0.1123647,23.38191087,0.635808134,7.998466679,389.6645216,0.003020508
SG,2,Wet,5,SG 2-5,7/31/17,212,22,12:20:10,3324.5,1,14.9739392,0.186579062,248.4942163,4.391540435,2.257363072,20.27960848,1.2,2.473913181,0.5,4.453043725,20.33936691,19.91026688,20.49599457,399.0605774,394.0421753,0.077791259,1.395275116,0.302897125,5.432806492,399.4353027,1499.835815,438.3540649,93.30843353,-3.644322395,-0.377558976,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.328627523,0.00439154,293.0602669,293.4893669,239.9737251,0.369341607,2.387554008,25.58776219,24.19248708,19.91026688,2.333605211,0.17907592,0.130190935,2.203414276,0.112573214,23.18660606,0.630628475,8.014012429,389.5026246,0.003080886
SG,2,Wet,5,SG 2-5,7/31/17,212,23,12:20:13,3327,1,14.1546283,0.185551394,255.0221213,4.372928789,2.259759089,20.2922318,1.2,2.473913181,0.5,4.453043725,20.33865547,19.91757202,20.49642372,398.8765259,394.1066589,0.07771232,1.389544249,0.302607119,5.410801888,399.4584045,1499.838623,436.0162964,93.30967712,-3.644322395,-0.377558976,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.328820038,0.004372929,293.067572,293.4886555,239.9741743,0.374659778,2.389417015,25.60738702,24.21784277,19.91757202,2.334661811,0.178129035,0.129657925,2.205003886,0.111974527,23.7960318,0.647089095,7.967140105,389.8154933,0.002892956
SG,2,Wet,5,SG 2-5,7/31/17,212,24,12:20:19,3333.5,1,15.18983384,0.186183861,246.2789273,4.386657373,2.259417083,20.29198249,1.2,2.473913181,0.5,4.453043725,20.33890343,19.92227364,20.49827385,399.0718079,393.9886169,0.076668136,1.392839789,0.298531264,5.423455238,399.3899231,1499.655273,432.8851013,93.30802155,-3.644322395,-0.377558976,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.328249359,0.004386657,293.0722736,293.4889034,239.9448384,0.369708853,2.389380208,25.60744691,24.21460712,19.92227364,2.335342064,0.178711835,0.129963125,2.205378939,0.112343009,22.97979945,0.625091479,7.992040147,389.3836148,0.003117691
SG,2,Wet,5,SG 2-5,7/31/17,212,25,12:20:21,3335,1,14.79929138,0.185345117,249.2240831,4.369711918,2.26046218,20.29542051,1.2,2.473913181,0.5,4.453043725,20.33935738,19.92003441,20.49848366,399.0625,394.0987549,0.076050833,1.387081623,0.296118796,5.400874138,399.4094543,1499.698242,432.5388184,93.30787659,-3.644322395,-0.377558976,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.32841212,0.004369712,293.0700344,293.4893574,239.9517134,0.375386105,2.389887821,25.61292689,24.22584527,19.92003441,2.33501806,0.177938922,0.129425641,2.205592419,0.111854328,23.25456999,0.632389928,7.952404601,389.612151,0.003020695
TL,2,Wet,3,TL 2-3,7/31/17,212,26,12:34:27,4181.5,1,16.93491429,0.389679204,307.1344451,7.714360541,1.981623013,18.88635893,1.1,2.495869705,0.5,4.492565469,20.06995773,19.56654739,20.26999474,399.2578125,393.7571716,0.108949631,2.228832006,0.431342572,8.824170113,399.4034424,1500.858154,265.7174072,93.30802155,-23.71026993,-0.681787968,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.630940385,0.007714361,292.7165474,293.2199577,240.1372993,-0.680188462,2.189590918,23.46626669,21.23743468,19.56654739,2.28436167,0.358576731,0.207967905,2.076393765,0.226711631,28.65810742,0.780009781,15.63764386,388.6682899,0.006813578
TL,2,Wet,3,TL 2-3,7/31/17,212,27,12:34:27,4182,1,17.14587673,0.38982863,306.2014311,7.71659792,1.981493916,18.88602253,1.1,2.495869705,0.5,4.492565469,20.06951523,19.5669899,20.27056885,399.2692566,393.7102356,0.109180123,2.229727268,0.432266027,8.82793808,399.3936768,1500.857422,265.6855469,93.30782318,-23.71026993,-0.681787968,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.630851607,0.007716598,292.7169899,293.2195152,240.1371821,-0.680967365,2.189544914,23.46582354,21.23609627,19.5669899,2.284424476,0.358703252,0.208050998,2.076373478,0.226792553,28.57098899,0.777732971,15.6439299,388.5579604,0.006903189
TL,2,Wet,3,TL 2-3,7/31/17,212,28,12:34:30,4184,1,16.90842474,0.388603442,307.1242963,7.696050475,1.981981547,18.8852269,1.1,2.495869705,0.5,4.492565469,20.06868935,19.55910873,20.27817535,399.3171692,393.8257141,0.108466215,2.223309517,0.429466426,8.803079605,399.407074,1500.881226,263.2115173,93.30889893,-23.71026993,-0.681787968,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.6309734,0.00769605,292.7091087,293.2186893,240.1409907,-0.673881836,2.18943611,23.46438695,21.24107743,19.55910873,2.283306105,0.357665641,0.207454563,2.075851542,0.226128921,28.65742992,0.779848256,15.59813329,388.7447924,0.006784396
TL,2,Wet,3,TL 2-3,7/31/17,212,29,12:34:31,4185,1,16.40603896,0.387617038,309.1749901,7.682543072,1.983146334,18.89099831,1.1,2.495869705,0.5,4.492565469,20.0688858,19.56070518,20.28373718,399.221283,393.8695679,0.108133219,2.219270706,0.428145647,8.787042618,399.4075623,1500.88147,261.0619202,93.30953979,-23.71026993,-0.681787968,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.630977839,0.007682543,292.7107052,293.2188858,240.1410298,-0.669706874,2.190225462,23.47268529,21.25341458,19.56070518,2.283532609,0.356829876,0.207079128,2.076453481,0.225594418,28.84897604,0.784967957,15.5617217,388.9396113,0.006564161
TL,2,Wet,3,TL 2-3,7/31/17,212,30,12:34:35,4189,1,15.82387144,0.38522765,311.3731369,7.655920094,1.98760859,18.91684643,1.1,2.495869705,0.5,4.492565469,20.07785988,19.57899666,20.3076458,399.1467285,393.9587097,0.105708495,2.209282398,0.41832909,8.74297905,399.4585876,1500.730713,261.0202026,93.31317902,-23.71026993,-0.681787968,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.631441706,0.00765592,292.7289967,293.2278599,240.1169087,-0.662150226,2.193763754,23.50968831,21.30040591,19.57899666,2.286129209,0.354803985,0.206155164,2.079974045,0.224298905,29.05521726,0.790369978,15.46567882,389.2036924,0.006287888
CF,2,Wet,3,CF 2-3,7/31/17,212,31,12:45:52,4866.5,1,10.86186865,0.252242843,309.3146981,6.123664013,2.358132384,21.17109114,1.1,2.495869705,0.5,4.492565469,22.24753189,21.31168556,22.44427299,399.5380249,395.8792114,0.075842455,1.759250522,0.262718409,6.094047546,399.4385071,1500.778442,220.2193756,93.31433868,3.201137543,-0.063444495,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.631259155,0.006123664,294.4616856,295.3975319,240.1245454,-0.140594426,2.522295683,27.03009761,25.27084709,21.31168556,2.544142378,0.238833144,0.164163299,2.379979079,0.150420229,28.86349649,0.781336047,10.18582457,392.6152584,0.002817952
CF,2,Wet,3,CF 2-3,7/31/17,212,32,12:45:52,4866.5,1,10.86186865,0.252242843,309.3146981,6.123664013,2.358132384,21.17109114,1.1,2.495869705,0.5,4.492565469,22.24753189,21.31168556,22.44427299,399.5380249,395.8792114,0.075842455,1.759250522,0.262718409,6.094047546,399.4385071,1500.778442,220.2193756,93.31433868,3.201137543,-0.063444495,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.631259155,0.006123664,294.4616856,295.3975319,240.1245454,-0.140594426,2.522295683,27.03009761,25.27084709,21.31168556,2.544142378,0.238833144,0.164163299,2.379979079,0.150420229,28.86349649,0.781336047,10.18582457,392.6152584,0.002817952
CF,2,Wet,3,CF 2-3,7/31/17,212,33,12:45:53,4867,1,10.86703168,0.252301197,309.3034869,6.124592133,2.357975958,21.16991669,1.1,2.495869705,0.5,4.492565469,22.24572945,21.31091118,22.44385529,399.5457153,395.8852844,0.075276218,1.758978605,0.26078555,6.093773365,399.4293213,1500.757935,220.3132019,93.31433868,3.201137543,-0.063444495,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.631175648,0.006124592,294.4609112,295.3957294,240.1212642,-0.140994485,2.522113883,27.02814935,25.26917075,21.31091118,2.544021596,0.238885458,0.164137925,2.37988367,0.150453431,28.86245033,0.781295742,10.18651451,392.6197799,0.00281945
CF,2,Wet,3,CF 2-3,7/31/17,212,34,12:45:54,4868.5,1,11.25190858,0.252856845,306.9349048,6.130787619,2.355462508,21.15464107,1.1,2.495869705,0.5,4.492565469,22.24021721,21.29694557,22.44151688,399.6207581,395.8536072,0.075146407,1.760596514,0.260421485,6.101385117,399.4181213,1500.748901,220.72435,93.31371307,3.201137543,-0.063444495,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.63107383,0.006130788,294.4469456,295.3902172,240.1198189,-0.1423045,2.519750306,27.0030012,25.24240469,21.29694557,2.541844211,0.239383527,0.164287798,2.377556413,0.150769543,28.64123564,0.775374783,10.20967964,392.4724485,0.002927043
CF,2,Wet,3,CF 2-3,7/31/17,212,35,12:45:54,4869,1,11.41386039,0.252964706,305.89902,6.130750577,2.354512615,21.14843261,1.1,2.495869705,0.5,4.492565469,22.23880196,21.29039955,22.44102478,399.6454773,395.8337402,0.075035512,1.760485411,0.260059893,6.101532459,399.415802,1500.681396,220.8617859,93.31381989,3.201137543,-0.063444495,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.631052745,0.006130751,294.4403996,295.388802,240.1090181,-0.141966942,2.518790234,26.99268165,25.23219624,21.29039955,2.54082418,0.239480197,0.164277619,2.376546561,0.150830898,28.54460606,0.77279673,10.21419444,392.4039156,0.002971005
CF,3,Deep,6,CF 3-6,7/31/17,212,36,12:55:42,5456,1,7.891084555,0.27107848,332.2352665,7.08639225,2.546588542,22.59593373,1.2,2.473913181,0.5,4.453043725,26.41144753,22.8264637,28.26891899,400.5076904,397.2908936,0.071651302,2.196112394,0.193369702,5.926780701,399.3952026,1498.94812,257.0000305,93.30394745,2.573360443,-0.104201674,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.328293355,0.007086392,295.9764637,299.5614475,239.8316939,-0.230529972,2.751494497,29.48958294,27.29347055,22.8264637,2.790240643,0.255523518,0.204905955,2.585334687,0.16103048,30.99886185,0.836251905,11.35351596,394.8986053,0.002268723
CF,3,Deep,6,CF 3-6,7/31/17,212,37,12:55:43,5457.5,1,7.880282631,0.268445369,331.8193397,7.037106996,2.55220713,22.62179894,1.2,2.473913181,0.5,4.453043725,26.43021965,22.83579254,28.28641891,400.4995117,397.2919312,0.072586581,2.182242393,0.195676252,5.882809162,399.4064026,1498.95166,256.6255798,93.3035965,2.573360443,-0.104201674,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.328386688,0.007037107,295.9857925,299.5802197,239.8322603,-0.213993599,2.755818194,29.53603395,27.35379156,22.83579254,2.791818579,0.253182617,0.203611064,2.588207515,0.159543091,30.95993778,0.835202816,11.2463834,394.9029177,0.002244214
CF,3,Deep,6,CF 3-6,7/31/17,212,38,12:55:44,5458.5,1,8.163487652,0.267479938,329.8756585,7.022101095,2.555423716,22.63693355,1.2,2.473913181,0.5,4.453043725,26.44029808,22.84617615,28.29497719,400.5673218,397.2764893,0.069735095,2.174900055,0.187878683,5.859565735,399.4078674,1498.917114,256.573822,93.30413818,2.573360443,-0.104201674,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.328398895,0.007022101,295.9961761,299.5902981,239.8267329,-0.209242594,2.758350891,29.56300701,27.38810696,22.84617615,2.793575843,0.252323671,0.202927175,2.590648668,0.158997381,30.77876402,0.830342765,11.19707792,394.8016184,0.002315269
CF,3,Deep,6,CF 3-6,7/31/17,212,39,12:55:46,5460,1,8.131367347,0.265681157,329.7908421,7.002645556,2.564527442,22.68546438,1.2,2.473913181,0.5,4.453043725,26.45337677,22.89103317,28.25950432,400.6569214,397.3779602,0.065229803,2.164512157,0.175605685,5.827100754,399.4215393,1498.911011,256.1871338,93.3044281,2.573360443,-0.104201674,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.328512828,0.007002646,296.0410332,299.6033768,239.8257564,-0.205568789,2.76648601,29.65010415,27.48559199,22.89103317,2.801178321,0.250722354,0.201958569,2.599219752,0.157980105,30.77094591,0.829917296,11.10544344,394.912827,0.002286642
CF,3,Deep,6,CF 3-6,7/31/17,212,40,12:55:47,5461.5,1,7.873901292,0.262562136,330.9451744,6.970795062,2.581326383,22.77860707,1.2,2.473913181,0.5,4.453043725,26.45313454,22.98147774,28.07637978,400.802887,397.6046753,0.062681377,2.15239501,0.168750629,5.794672012,399.4302979,1498.79248,257.7844543,93.30618286,2.573360443,-0.104201674,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.328585815,0.006970795,296.1314777,299.6031345,239.8067915,-0.202870672,2.782158146,29.81751113,27.66511612,22.98147774,2.816562147,0.247942832,0.200831762,2.615730385,0.156214598,30.87923096,0.832347291,10.96129626,395.2175964,0.002183814
TL,3,Deep,6,TL 3-6,7/31/17,212,46,13:06:12,6086.5,1,12.74293782,0.180956886,266.6758339,4.132515094,2.189537915,19.8926347,1.4,2.430000132,0.5,4.374000238,18.91857719,19.51376343,18.3295784,400.9117737,395.8719788,0.070499539,1.516747952,0.299812675,6.450258732,399.429718,1500.424194,195.7840271,93.30406189,3.798885345,-0.083626986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.853069414,0.004132515,292.6637634,292.0685772,240.0678657,0.378871277,2.331056659,24.98344244,23.46669449,19.51376343,2.276880731,0.173767928,0.141518745,2.135361986,0.109228741,24.88193851,0.673641602,8.591400273,391.9389735,0.002793284
TL,3,Deep,6,TL 3-6,7/31/17,212,47,13:06:13,6087,1,12.73478114,0.180794124,266.6527789,4.129142478,2.189641539,19.89247472,1.4,2.430000132,0.5,4.374000238,18.91756821,19.51251984,18.33005905,400.9124451,395.8759155,0.070305273,1.51539135,0.299005061,6.444888592,399.425293,1500.397095,194.0169678,93.30395508,3.798885345,-0.083626986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.853037807,0.004129142,292.6625198,292.0675682,240.0635298,0.37995488,2.331033546,24.98322332,23.46783197,19.51251984,2.276704739,0.173617836,0.141392006,2.135312732,0.109133853,24.87975891,0.673576665,8.582974136,391.9454277,0.002788712
